BGGId,Name,Year,Weight,AvgRating,MinPlayers,MaxPlayers,NumRatings,Kickstarted,Rank,Category
10270,Media Mogul,2004,2.6667,4.72813,3,5,32,0,19615,Thematic
10272,Thirty Years War Quad (Second Edition),1995,2.3,6.85187,1,2,107,0,8179,War
10275,The X-Files Trivia Game,1997,1.3333,5.0,2,6,34,0,19919,Thematic
10282,Masters of the Universe 3-D Action Game,1983,0.0,4.85484,2,6,31,0,19637,Childrens
10283,Monkey Madness,2001,1.0,5.36214,2,4,154,0,19428,Childrens
10291,Ready! Set! Spaghetti!,1989,1.0,5.49291,2,4,117,0,18470,Childrens
10293,En Busca Del Imperio Cobra,1981,1.2812,5.49618,2,4,408,0,20324,Thematic
10300,Group of Soviet Forces Germany,2003,2.5385,6.5437,1,2,81,0,11031,War
10303,F*ck This!,2003,1.0,4.83056,2,6,36,0,19613,Thematic
10304,Julius Caesar: Game of the Gallic Wars,1985,3.3333,5.94217,2,2,83,0,14863,War
10308,The Campaigns of Frederick the Great,1993,2.5,6.23077,2,4,65,0,13462,War
10310,Warfare in the Age of Reason,1998,3.3333,7.58125,2,7,48,0,10570,War
10320,Lucky Ducks,1995,1.0,4.12475,2,4,160,0,21488,Childrens
10323,Saga,2003,1.7778,6.59284,3,6,141,0,8120,Thematic
10325,"Marry, Date or Dump?",2003,1.25,4.27458,2,8,59,0,20781,Thematic
10326,Woods & Water,1995,1.25,6.28154,2,4,52,0,15668,Thematic
10341,Disney Charades Game,1999,1.3333,5.58644,4,99,59,0,18408,Childrens
10346,Inchon: MacArthur's Gambit,1991,3.0,6.78353,2,2,85,0,9817,War
10348,Second Front Now!,1997,2.7143,6.36486,1,2,37,0,15742,War
10353,Playoff One-On-One Hockey Challenge,1995,2.5,5.85714,2,2,35,0,16954,CGS
10355,Fore: The Golf Game,1987,2.0,4.47987,2,4,68,0,20879,Thematic
10361,Dead of Winter: The Battle of Stones River,1989,4.375,6.86979,2,2,48,0,12024,War
10376,"Ring of Fire: The Fourth Battle for Kharkov, August 1943",1994,3.0,7.53046,1,2,87,0,7638,War
10383,Risk: Godstorm,2004,2.6923,6.27305,2,5,2513,0,3213,Thematic
10386,SiegeStones,2004,2.3333,5.83804,2,4,92,0,14834,Abstract
10392,Campaigns of Napoleon,1980,4.25,5.7,1,4,35,0,17693,War
10414,Poppa's Pizza Topple,1999,1.125,4.81078,2,4,51,0,20269,Childrens
10419,Adversity,2003,2.0,4.94091,3,6,44,0,19830,Thematic
10424,Crazy Crocodiles,1988,1.0,4.7375,2,4,40,0,20110,Childrens
10431,Epic Armageddon,2003,3.122,7.61464,2,8,269,0,4341,War
10432,Hercules: The Legendary Journeys,1998,2.3333,4.90625,2,4,32,0,19466,Thematic
10445,Duel Masters Trading Card Game,2004,1.9412,6.2632,2,4,229,0,8851,CGS
10447,Ostatnia Wojna Cesarzy: Front Wschodni 1914,1997,3.625,7.56452,1,3,31,0,12386,War
10450,Clue Jr.: Case of The Missing Pet,1989,1.25,4.67042,1,6,71,0,20814,Childrens
10453,Crocodile Dentist,1991,1.1739,4.75782,2,4,356,0,21513,Childrens
10459,Tilt'n Tumble,1997,1.0,5.625,2,2,36,0,17596,Abstract
10462,Battle of the Sexes,1986,1.25,3.62838,4,16,37,0,20835,Thematic
10463,Quick Chess,1991,2.25,6.17742,2,2,31,0,16254,Abstract
10467,Renegade Legion: Leviathan,1989,3.0833,6.46128,2,2,161,0,9052,War
10470,March to Victory: West Front 1914-1916,1997,4.3077,7.13942,2,2,52,0,12410,War
10496,Camelot Legends,2004,2.3261,6.1014,2,4,1200,0,4755,Thematic
10501,Canvas Eagles: War in the Skies 1914 - 1918,1999,2.4444,7.74671,2,20,189,0,5010,War
10506,Blue Marble,1982,1.4444,4.46459,2,4,98,0,21074,Thematic
10508,Leinen los!,1997,1.1429,5.93714,2,4,70,0,14795,Childrens
10511,Gute Freunde,1988,1.0,4.975,2,4,40,0,19129,Childrens
10518,I Spy Memory Game,1995,1.0,4.86955,1,6,66,0,20248,Childrens
10520,Tyrus,2004,1.8529,5.97039,2,2,380,0,8189,Abstract
10523,Victory & Honor,2004,2.0333,6.40672,4,4,273,0,6576,Strategy
10525,Football Champions,2001,1.75,7.03519,2,2,81,0,17920,Thematic
10527,Gyges,1985,2.4545,6.61844,2,2,387,0,5103,Abstract
10529,Crusoe's Planet,2001,2.5,7.72581,3,8,31,0,11906,Thematic
10533,Central Command: Superpower Confrontation in the Straits of Hormuz,1984,3.1429,6.11273,2,2,55,0,15087,War
10537,Kit & Caboodle,1997,1.5,5.315,1,3,40,0,19025,Thematic
10543,The Drive on Metz,1980,2.5714,6.04231,2,2,39,0,16993,War
10547,Betrayal at House on the Hill,2004,2.386,7.05841,3,6,39320,0,546,Thematic
10551,Pyramidos,2003,1.4444,6.45937,2,4,80,0,11056,Childrens
10557,The Black Prince,1992,2.5714,6.31842,1,2,57,0,13335,War
10559,Why Did the Chicken...?,2004,1.2162,6.13081,4,8,396,0,6730,Party
10564,Mississippi Fortress,1990,2.75,6.69351,2,2,77,0,10907,War
10565,Fits,1999,1.0,5.45574,2,4,111,0,18777,Abstract
10570,To the Far Shore,1994,2.875,5.32895,2,2,38,0,18995,War
10573,Poison Pot,2003,1.2,6.35424,2,3,59,0,12787,Abstract
10574,Rock Jocks,1994,1.0,5.65366,2,2,41,0,18370,Thematic
10579,The War for the Union,1992,3.7222,7.07235,2,2,132,0,7675,War
10581,Summer Storm: The Battle of Gettysburg,1998,4.0556,7.29146,2,2,82,0,8982,War
10582,Who Wants to Be a Millionaire Junior,2000,1.0,4.80556,2,5,36,0,19631,Childrens
10584,Texas Revolution,1981,2.875,6.78947,2,2,38,0,14845,War
10589,"Bittereinder: The Second Anglo-Boer War, 1899-1902",2000,2.6923,6.20652,2,2,69,0,13447,War
10590,The Big One,1996,1.6,5.58108,2,2,37,0,18024,War
10599,Tempest of the Gods,1995,2.6667,4.80469,2,4,32,0,19431,CGS
10605,Stratego Tournament,2001,2.3333,6.3,2,2,53,0,13880,War
10612,Schampus,1996,1.0,5.13333,2,6,54,0,19445,Thematic
10623,Gringo!: The Mexican War 1846-48,2004,3.4054,7.20291,1,6,172,0,5877,War
10626,Pacific War Classics Vol 1: Tarawa & Saipan,1992,3.0,4.63889,2,2,36,0,19687,War
10630,Memoir '44,2004,2.2716,7.55955,2,8,26711,0,147,War
10631,Age of Heroes,2003,2.3333,5.83617,2,6,35,0,17024,Thematic
10634,Napoleon and the Archduke Charles: The Battle of Abensberg,1987,2.6667,6.08295,2,2,88,0,13215,War
10640,Doom: The Boardgame,2004,2.9069,6.86082,2,4,5079,0,1176,Thematic
10641,"Barbarossa: Army Group South, 1941",1996,4.1562,7.97587,1,4,175,0,4834,War
10642,"Barbarossa: Army Group North, 1941",2000,4.1538,7.99091,1,4,153,0,5174,War
10651,Deflection,1981,1.4,5.76286,2,2,35,0,17269,Abstract
10653,Pirates of the Spanish Main,2004,1.773,6.08275,2,10,2795,0,4117,CGS
10659,Hex Hex,2003,1.2963,5.82686,3,6,826,0,8168,Party
10660,Micropul,2004,1.9091,6.76573,1,2,788,0,3137,Abstract
10662,Victoria Cross: The Battle of Rorke's Drift,2004,2.3824,7.02505,2,2,214,0,5675,War
10668,Panzer Grenadier: Desert Rats,2004,2.7727,6.95708,2,2,137,0,7232,War
10672,"Easy Come, Easy Go",2004,1.02,5.91846,2,4,364,0,8903,Family
10673,Monopoly: America Special Edition,2002,2.0,5.21708,2,6,72,0,20496,Thematic
10676,Star Frontiers: Knight Hawks,1983,2.6957,6.43267,2,2,150,0,9331,War
10679,A Fearful Slaughter: The Battle of Shiloh,2004,3.9583,7.68468,1,2,111,0,6541,War
10681,Apples to Apples Junior,2002,1.1525,5.82715,4,10,1087,0,7381,Childrens
10682,Atlas & Zeus,2004,2.0233,6.36746,2,2,315,0,6314,Strategy
10683,SEEKRIEG 5,2004,4.3077,8.36897,2,10,58,0,8252,War
10687,Tipsy Tower,1985,1.0,4.93938,2,4,129,0,20848,Thematic
10688,Advanced Dungeons & Dragons Battlesystem Skirmishes,1991,3.0,5.28545,2,8,55,0,19011,War
10707,Hacker: Deluxe Edition,2001,2.7297,6.31,2,6,319,0,7066,Thematic
10715,CSI: Crime Scene Investigation – The Board Game,2004,1.9524,3.89829,2,4,280,0,21594,Thematic
10718,The Garden Game,1980,2.0,5.91053,2,4,57,0,18073,Thematic
10744,Corx,1999,1.0,5.05172,1,2,58,0,20072,Thematic
10753,Ações Exame,1988,2.0,6.44,3,7,30,0,15706,Thematic
10756,Dancing Dice,2004,1.1143,5.72425,2,6,525,0,11394,Family
10757,Marco Polo: Dragonda,1982,1.75,5.92391,2,4,46,0,16599,Thematic
10765,Geist,2004,3.0,5.77692,2,5,65,0,18611,Thematic
10769,Herzlos,2003,1.1667,5.2,2,5,31,0,18955,Thematic
10776,Sword & Shield,1994,2.6667,6.39886,2,2,44,0,13996,War
10780,The Powerpuff Girls: Mojo Jojo Attacks Townsville Game,2000,1.0,6.17273,2,2,44,0,14906,Childrens
10785,D-Day: The Great Crusade,2004,3.1111,6.51136,2,4,44,0,14742,War
10788,Hellenes: Campaigns of the Peloponnesian War,2009,2.9865,7.43394,2,2,503,0,2909,War
10793,"Civil War Classics, Volume 1: The Battles of Pea Ridge & Shiloh",1991,3.125,3.19697,2,2,33,0,20839,War
10797,Hoorah!,1996,2.6667,6.204,2,2,30,0,16518,War
10802,Somethin' Fishy,2004,1.1905,5.7149,3,6,208,0,14196,Thematic
10805,A Dark and Bloody Ground,2004,2.8462,5.51939,1,2,49,0,18033,War
10807,Fishing for Terrorists,2004,1.0,4.92955,2,6,88,0,20380,Thematic
10808,BSZZZZ!,2003,1.0,4.60056,3,6,41,0,20136,Thematic
10809,Immer oben auf!,2004,1.0,5.97097,3,5,31,0,16465,Thematic
10811,"Piraten, Planken & Peseten",2004,1.5714,5.36538,2,4,52,0,18267,Thematic
10813,Aya,1992,1.3333,5.53556,1,8,45,0,18136,Abstract
10814,Dawn Under,2004,1.6421,6.35537,2,6,892,0,3972,Family
10819,Navia Dratp,2004,2.8929,7.17456,2,2,577,0,3094,CGS
10820,Master,1982,1.8333,5.85,2,8,48,0,16238,Thematic
10822,The Seven Years World War,2004,3.1111,6.82021,2,4,47,0,12874,War
10829,Krieg! World War II in Europe,1996,3.4583,6.50431,2,3,116,0,9523,War
10831,Vapor's Gambit,2004,1.8,4.79175,2,6,103,0,20871,Thematic
10836,Moguli,2003,3.5,6.11604,2,2,53,0,14869,Abstract
10842,Insel der Schmuggler,2004,1.1667,5.90513,2,4,39,0,16161,Thematic
10855,Le Paresseux,1990,1.0,5.98333,3,6,48,0,15735,Thematic
10869,Heart of Africa,2004,2.8222,5.51139,2,5,364,0,19088,Strategy
10878,Visual Game,1991,1.3333,6.00691,4,6,119,0,12398,Thematic
10880,Calciomania,1985,1.1111,6.59818,2,2,55,0,13075,Thematic
10885,Royalists & Roundheads II,1992,2.0,5.74565,1,2,46,0,16828,War
10889,Akron,2002,3.1429,7.14118,2,2,51,0,10783,Abstract
10890,Behind,2003,2.6667,7.01852,2,2,54,0,11021,CGS
10893,Allegiance: War of Factions,2004,4.0,6.97879,2,6,33,0,14999,War
10898,Tricky Fingers,1982,1.4,6.0625,2,2,54,0,15867,Abstract
10904,New Rules for Classic Games,1992,2.0,7.48615,0,0,95,0,21926,Thematic
10906,Beggars and Thieves,1984,1.5,6.20373,2,5,59,0,14111,Thematic
10908,Minotaur Lords,2004,2.08,5.95137,2,2,608,0,6692,Strategy
10912,Jumpin' Java,2003,1.0833,4.8439,2,2,82,0,20721,Abstract
10914,Hannibal: Rome and Carthage in The Second Punic War 219-202 B.C.,1983,2.6,6.77576,2,2,33,0,13704,War
10915,Simply Suspects,2003,1.2857,5.52965,2,6,145,0,18153,Thematic
10916,Spearhead,1995,2.9231,6.6675,2,6,80,0,10604,War
10917,Don't  Quote Me,2003,1.0,5.49412,2,5,34,0,18043,Thematic
10925,Tumbling Tower,1999,1.1111,5.09645,1,6,183,0,20906,Thematic
10934,The Game of Things,2002,1.2209,6.08069,4,15,2138,0,4104,Party
10947,Master Thieves,2004,2.3378,6.53788,2,8,743,0,3685,Party
10960,Swärje,2004,1.5556,5.48043,4,6,92,0,18671,Thematic
10962,Smugglers of the Galaxy,2004,2.48,5.63742,2,6,163,0,18251,Thematic
10964,"April's Harvest: The Battle of Shiloh, April 6 & 7, 1862",1995,3.3793,7.13007,2,2,153,0,6785,War
10966,Battle Rider,1994,2.875,5.96774,2,2,31,0,16417,War
10968,Crash Canyon,1989,1.4444,6.2062,2,4,71,0,13455,Thematic
10973,Dice Games Properly Explained,1999,1.8182,6.7574,0,0,131,0,21926,Thematic
10986,"Borodino: Battle of the Moskova, 1812",2004,2.9474,6.72403,1,2,154,0,7563,War
10989,ConHex,2002,2.8,6.835,2,2,324,0,4937,Abstract
10995,Reinforce the Right!,1996,2.8333,6.71111,1,2,63,0,11395,War
10996,Zarcana,1996,2.8182,6.9375,2,4,44,0,11690,Abstract
10997,Boomtown,2004,1.6961,6.52866,3,5,2609,0,2042,Family
10998,Word Jam,2004,1.3529,5.84225,5,12,142,0,13580,Thematic
10999,Abracadabra,2004,1.5385,5.31261,2,6,111,0,19372,Thematic
11001,Mister Bill,2004,1.2857,5.20862,3,8,87,0,19636,Thematic
11002,Farfalia,2004,1.5,6.06117,2,5,180,0,10028,Thematic
11037,El Capitán Alatriste,2002,2.0,5.12128,2,6,125,0,19989,Thematic
11038,Fiasco,2003,1.25,7.01058,2,6,156,0,6871,Thematic
11047,Barbarossa: Game of the Russo-German War 1941-45,1986,3.9091,5.3641,2,2,78,0,18835,War
11050,Bastogne or Bust (Second Edition),1995,3.2222,7.44167,2,2,30,0,13118,War
11056,Fantasy Rules! Fast Play Rules for Miniature Wargames in the Worlds of Fantasy,1996,3.4,6.87879,2,12,33,0,14371,War
11057,The Great Battles of Alexander: Deluxe Edition,1995,3.6239,7.69826,1,4,688,0,2076,War
11071,Austin Poker,2004,2.5,5.66765,3,6,34,0,17442,Thematic
11081,Familienbande,2004,1.6515,6.32556,2,4,603,0,4770,Strategy
11083,Moby Pick,2004,1.0,5.51364,3,8,66,0,18736,Thematic
11084,Jumbo & Co,2004,1.0,5.92764,3,6,176,0,12191,Thematic
11085,Packen Wir's!,1992,1.6667,6.11225,2,5,49,0,14820,Thematic
11091,Leuthen: Frederick's Greatest Victory,1997,4.0,8.04214,1,2,89,0,7281,War
11093,Zorndorf,1996,4.08,7.52981,1,2,105,0,7520,War
11096,Tahuantinsuyu,2004,3.2712,7.1923,3,4,399,0,3555,Strategy
11104,Who's the Ass?,2004,1.25,6.07443,3,12,663,0,5602,Family
11106,"Warhammer 40,000: Rogue Trader",1987,3.7174,6.839,2,2,551,0,4015,War
11110,A Famous Victory,1994,3.5714,6.47468,1,4,79,0,11307,War
11112,Rommel at Gazala,1995,2.4,5.82857,2,2,42,0,16932,War
11113,Rommel in North Africa: The War in the Desert 1941-42,1986,3.3333,6.82807,2,2,57,0,11559,War
11115,Saipan,1993,3.0,5.34091,1,1,44,0,18869,War
11116,Yarmuk,1997,2.5556,6.10244,2,2,41,0,16741,War
11121,"Operation Shock Troop: The Israeli Counterstroke Against Syria, 1973",1994,2.8333,5.74,2,2,40,0,17486,War
11122,Proud Monster: The Barbarossa Campaign,1994,3.1111,7.24342,2,2,161,0,6069,War
11124,Operation Sea Lion,1997,3.0,6.34773,2,2,44,0,15536,War
11126,Moscow 1941: The Enemy at the Gates,1987,3.0,5.97945,2,4,55,0,16773,War
11129,"Krim: von Manstein's Battles for Sevastopol, 1941-1942",1990,2.4444,6.38548,2,2,62,0,13600,War
11131,Hell Before Night: The Battle of Shiloh,1997,3.3,6.29167,2,2,48,0,14814,War
11132,Hitler's Last Gamble,1989,3.8571,6.73582,2,2,67,0,11503,War
11135,Balkans 1941,1996,2.5714,6.58772,2,2,57,0,12372,War
11136,End of Empire: The French and Indian War and the American Revolution,1997,3.5,6.013,2,2,50,0,16314,War
11147,Ea$y Money,1988,1.3,5.13292,2,4,161,0,20702,Thematic
11149,It from the Pit,1992,1.0,6.12627,2,4,59,0,15643,Thematic
11159,Dungeoneer: Haunted Woods of Malthorin,2004,2.2203,6.27661,2,2,544,0,5431,Thematic
11160,Think: Memo Crime,1997,1.8182,6.05294,2,6,102,0,13055,Thematic
11161,Dungeoneer: Den of the Wererats,2004,2.1064,6.29451,2,2,484,0,5603,Thematic
11166,Brandywine & Germantown,2000,4.1667,7.71053,2,4,76,0,8514,War
11167,Brain Quest,1993,1.2,4.46841,2,4,44,0,20291,Childrens
11168,Flames of War: The World War II Miniatures Game,2002,3.2752,7.0996,2,2,858,0,2584,War
11170,Heroscape Master Set: Rise of the Valkyrie,2004,2.2909,7.43488,2,4,7906,0,391,Thematic
11177,Cardmaster: Adventure Design Deck,1993,1.25,6.01087,1,4,46,0,16332,Thematic
11179,Semper Victor,2004,3.0,7.585,2,2,40,0,11605,War
11182,Super Scrabble,2004,2.1351,6.37841,2,4,581,0,5167,Family
11187,Advanced Dungeons & Dragons Battlesystem,1985,2.9394,5.63562,2,2,240,0,16475,War
11188,Superstar Pro Wrestling Game,1984,2.0,7.35448,1,4,58,0,12425,Thematic
11195,Karottenklau,2004,1.0,5.68959,1,6,123,0,15597,Childrens
11200,Cashflow for Kids,1999,1.75,4.66364,2,6,55,0,20423,Thematic
11202,The First World War,2004,2.3373,6.09192,2,4,463,0,6833,War
11208,Hopple-Popple,1995,1.0,5.48212,2,4,33,0,17955,Childrens
11229,Star Wars Miniatures,2004,2.3161,6.88735,2,2,1585,0,2125,CGS
11231,Snorta!,2004,1.1029,6.10625,3,8,1478,0,4266,Family
11235,Golf the Perfect Game,1995,1.1667,5.84918,2,6,49,0,16774,Thematic
11241,"The Cossacks Are Coming!: The Tannenberg Campaign, 1914",1982,4.2727,7.01935,2,2,46,0,12179,War
11248,The Vampire Game,1986,1.3333,4.34262,2,4,61,0,20842,Thematic
11253,Okinawa: The Bloodiest Battle In The Pacific,1986,3.1667,5.89318,2,2,44,0,17114,War
11258,Abagio,2004,1.0,5.49898,2,2,49,0,17915,Abstract
11262,Monopoly: NFL Official,1998,1.5,5.23542,2,8,72,0,19638,Thematic
11265,Wellington: The Peninsular War 1812-1814,2005,3.2273,6.93056,2,4,644,0,3119,War
11269,Roads to Leningrad,2004,3.4032,7.5179,2,2,263,0,4354,War
11274,Devil's Horsemen,2004,3.475,7.39777,2,2,229,0,4829,War
11278,Trajan: Ancient Wars Series,2004,3.6667,7.71818,1,2,44,0,9995,War
11283,1895 Namibia,2004,3.2,6.76493,3,3,67,0,10129,Strategy
11284,1862,2000,3.7143,7.34783,4,7,46,0,10408,Thematic
11287,Quantum,1984,2.5,7.61129,2,4,31,0,11479,Abstract
11289,Operation Whirlwind: Budapest – November 1956,2002,2.7143,6.52333,2,2,30,0,14982,War
11292,Blood & Steel,1999,2.1818,5.78115,2,2,61,0,16709,War
11293,Algeria: The War of Independence 1954-1962,2006,2.7857,6.91964,2,2,56,0,11606,War
11339,Korea '95,1993,3.3333,6.50806,2,2,31,0,15144,War
11351,Demyansk Pocket,1991,2.0,5.99167,2,2,30,0,16872,War
11357,Brewhouse Bash,1998,1.5455,6.21525,2,10,59,0,14275,Thematic
11370,The Civil War,1991,3.625,2.91288,2,4,52,0,21316,War
11373,Autumn of Glory,1995,2.7,6.71887,2,2,53,0,12750,War
11385,Stratego: Lord of the Rings Trilogy Edition,2004,2.0769,6.21681,2,2,425,0,6710,Strategy
11388,Armati 2nd Edition: Rules and Lists for Ancient and Medieval Wargaming,2004,3.0,7.9375,2,2,32,0,11894,War
11394,Shopping List,1995,1.0,5.61765,2,4,119,0,17361,Childrens
11396,Dragon Master,2004,1.2667,6.36577,2,2,227,0,7218,Abstract
11399,Black Gold (Texas Tea),1990,2.2,6.54896,2,2,48,0,14042,War
11402,Antietam Campaign,1995,2.75,5.7871,2,2,31,0,17403,War
11404,LetterFlip,2004,1.3077,5.84381,2,2,81,0,15066,Thematic
11407,Matching Madness,1985,1.2857,5.85172,2,6,58,0,15970,Thematic
11408,Monopoly: United States Navy,1998,2.0,5.15,2,8,30,0,19069,Thematic
11412,Wallamoppi,2005,1.0385,5.87832,2,2,226,0,10609,Thematic
11413,Squint Junior,2004,1.0,5.9268,3,8,50,0,16563,Childrens
11414,Politics as Usual,2005,1.6923,5.73897,2,6,68,0,17966,Thematic
11415,Warriors,2004,1.42,5.00886,2,4,614,0,21514,War
11416,Burn in Hell,2004,1.7805,4.45394,2,5,393,0,21585,Strategy
11421,Uisge,1983,2.0,6.15116,2,2,43,0,15360,Abstract
11428,Supermarina I: Command at Sea Volume II,1996,4.3636,7.5931,2,12,58,0,21926,Thematic
11429,The Rising Sun: Command at Sea Volume I,1994,4.381,7.34253,2,12,87,0,8048,War
11432,Harpoon 4: Modern Tactical Naval Warfare,1997,4.3793,7.41611,2,8,149,0,6372,War
11433,Operation Spark: the Relief of Leningrad 1943,1997,3.75,6.81579,2,2,38,0,13253,War
11435,Lee Takes Command,1993,2.7778,6.555,2,2,60,0,13376,War
11436,La Bataille d'Orthez,2000,3.8235,7.74107,1,2,112,0,6880,War
11437,La Bataille de Lützen,1999,3.9,7.79825,1,3,143,0,5879,War
11438,La Bataille de Corunna-Espagnol,1995,3.7222,7.37477,2,3,111,0,7600,War
11441,The Last Panzer Victory: The Battle of Debrecen,1983,3.2,5.94861,1,2,36,0,17277,War
11446,La Ruta del Tesoro,1980,1.2857,5.77949,2,6,133,0,16071,Thematic
11452,Suez '73,1981,3.2,6.88039,2,2,51,0,12105,War
11465,48th Panzerkorps,1991,2.8333,6.89013,2,2,76,0,10019,War
11466,Peppino the Clown,1999,1.0,6.61785,2,4,33,0,14542,Thematic
11473,Twilight's Last Gleaming,1997,2.3333,5.78,2,2,35,0,16980,War
11476,The Atlanta Campaign: Bald Hill and Ezra Church,1993,2.2857,5.8566,2,2,53,0,16729,War
11477,The First Arab-Israeli War,1997,3.0,6.73158,2,2,57,0,12014,War
11482,Case Green,1992,2.4118,5.97267,2,2,86,0,15093,War
11483,Vittoria,1992,2.75,5.53837,2,2,43,0,18177,War
11484,Dindons & Dragons,2003,1.75,4.0546,3,6,35,0,20513,Thematic
11508,Katego,1990,1.0588,5.56282,2,4,78,0,17470,Family
11511,Savage Station,1993,2.25,5.38226,2,2,31,0,18565,War
11525,Successors,1993,2.2308,6.02439,3,4,82,0,14990,War
11527,Friedland,1992,3.0,6.11,2,2,53,0,15339,War
11528,White Eagle Eastward,1992,2.4737,5.40549,2,2,82,0,19157,War
11530,Don't Be A Dork: The Ultimate Party Adventure Game!,1999,1.5,4.61667,4,8,42,0,19872,Thematic
11531,Snake Pit,2002,1.2,6.12391,2,4,87,0,12923,Thematic
11532,The Eagle and the Sun,1991,4.8,3.68529,2,2,68,0,21299,War
11534,Risorgimento: Italy's Wars of Liberation 1848-1866,1997,3.3,6.4475,2,2,40,0,14452,War
11542,Eclipse,1999,1.8889,6.14482,2,2,164,0,10520,Abstract
11547,Carambouille,2004,1.5,5.84,3,7,55,0,15932,Thematic
11551,Casbah,2004,1.0,5.53132,1,4,38,0,17800,Thematic
11552,French Foreign Legion,2000,2.0,5.92973,2,2,37,0,16496,War
11561,Forgotten Axis: Murmansk 1941,1999,3.0,4.82059,2,2,34,0,19784,War
11562,Crimean War,1998,2.7143,6.17674,2,2,43,0,15557,War
11563,Forgotten Axis: The Finnish Campaign,1999,3.0,5.05556,2,2,36,0,19349,War
11573,Celebrity Taboo,1991,1.5,5.36284,4,0,148,0,19462,Thematic
11585,Sum Swamp,2002,1.0,5.48351,2,4,97,0,19175,Thematic
11601,Botts and Balls,2004,3.0,6.59881,2,6,42,0,13205,Thematic
11616,Monopoly: Spider-Man,2002,1.5,5.26364,2,6,55,0,19274,Thematic
11618,Cranium Zigity,2004,1.0938,5.32575,2,10,933,0,21323,Family
11628,Trivial Pursuit: Young Players Edition Master Game,1984,1.8636,5.3535,2,6,214,0,20118,Thematic
11629,Guillotine,1983,1.5,6.66797,4,4,64,0,12737,Thematic
11632,Gute Nachbarn,1986,1.1429,6.43131,2,4,84,0,11032,Abstract
11634,Mexican Train,1994,1.2662,5.7139,1,8,2092,0,8115,Family
11635,Harry Potter and the Chamber of Secrets Trivia Game,2002,1.5,5.05238,2,2,63,0,19817,Thematic
11641,Lemony Snicket's A Series of Unfortunate Events: The Catastrophic Card Game,2004,1.5714,4.91389,2,4,36,0,19579,Thematic
11642,Harry Potter Hogwarts Dueling Club Game,2004,1.8,5.26021,2,4,48,0,19594,Thematic
11648,Warmaster,1993,2.1429,6.54655,2,2,58,0,12098,War
11673,Spanish Civil War Battles: Vol. 2 – Guadalajara & Penarroya,2003,3.375,4.96038,2,2,53,0,19677,War
11674,"The Lost Battalion: The Meuse-Argonne Offensive, 1918",2003,3.1,6.82907,1,2,43,0,13162,War
11680,Agora,1996,2.0,6.2071,2,2,31,0,16034,Abstract
11683,Chicken of the Sea,1994,2.5,4.62195,2,2,41,0,20245,War
11689,Noble Armada,1998,2.75,6.21875,2,2,32,0,15608,War
11694,Great War at Sea: Cruiser Warfare,2004,2.6471,6.657,2,4,100,0,9292,War
11695,Defiant Russia,2004,2.0,6.17957,2,2,208,0,9114,War
11699,Red Steel: Clash Of Armor At Kishinev,1996,2.8235,6.69236,2,2,72,0,10787,War
11701,America Triumphant: The Battle of the Bulge,2003,2.0909,5.4879,2,2,62,0,18361,War
11703,War of the States: Chickamauga & Chattanooga,2003,2.6154,5.53059,2,2,56,0,17884,War
11705,"Lightning: Midway – June 4th to June 6th, 1942",2004,1.7381,6.48069,2,2,318,0,5999,War
11706,Lightning: D-Day,2004,1.8438,5.98166,2,2,284,0,9357,War
11707,USN Deluxe,2004,3.8333,6.81429,2,2,49,0,13933,War
11708,War Between The States 1861-1865 (Second Edition),2004,3.5385,7.15846,2,2,65,0,10086,War
11714,Bunte Vögel,2004,1.0,4.77375,3,4,40,0,19826,Thematic
11730,Diam,2003,2.1818,6.13715,2,4,137,0,10525,Abstract
11739,Madeline's House,1996,1.0,3.93548,2,4,31,0,20413,Childrens
11756,Objective: Schmidt,1990,3.7143,7.22719,2,2,57,0,10830,War
11760,Knuckling Knights,2004,1.0476,5.55141,2,4,311,0,17256,Childrens
11763,Campaign for Guadalcanal: Long Lance & Henderson Field,1994,2.375,6.83333,1,2,39,0,13067,War
11764,The Last Victory: Von Manstein's Backhand Blow,1987,4.1429,7.23778,2,2,45,0,11424,War
11765,Capt'n W. Kidd,2004,2.1429,4.55542,2,3,83,0,20957,Abstract
11766,SS Amerika,1990,3.6667,6.20968,2,4,62,0,13923,War
11778,Cat & Mouse,2001,1.0667,4.86596,2,4,171,0,21248,Childrens
11790,Leapin' Lily Pads,2000,1.0,5.69605,2,5,76,0,16035,Childrens
11800,Fantasyland,2000,1.1429,5.33898,2,4,59,0,18651,Thematic
11822,The All Canadian Trivia Board Game,1997,1.0,4.59677,2,4,31,0,19716,Thematic
